"subid","familiarity","orientation","target_sex","target_presence","set_size","target_position","img1","img2","img3","img4","img5","img6","stimuli_combination","jitter","keypress","correct","RT"
"sub018","Stranger","Upright","Female","Target Present",6,4,"c_f1_2.jpg","c_f7_2.jpg","c_f2_1.jpg","c_f5_2.jpg","c_f3_1.jpg","c_f6_1.jpg","c_f1_2.jpg:c_f2_1.jpg:c_f3_1.jpg:c_f5_2.jpg:c_f6_1.jpg:c_f7_2.jpg",0.95,0,0,1742.3
"sub018","Stranger","Upright","Female","Target Absent",2,0,"none","none","c_f7_2.jpg","none","none","c_f6_2.jpg","c_f6_2.jpg:c_f7_2.jpg:none:none:none:none",1,0,1,1278.9
"sub018","Stranger","Upright","Female","Target Absent",4,0,"c_f8_2.jpg","c_f3_1.jpg","none","c_f1_1.jpg","c_f2_1.jpg","none","c_f1_1.jpg:c_f2_1.jpg:c_f3_1.jpg:c_f8_2.jpg:none:none",0.86667,0,1,1500.2
"sub018","Stranger","Upright","Female","Target Absent",6,0,"c_f3_1.jpg","c_f7_1.jpg","c_f8_2.jpg","c_f1_2.jpg","c_f2_2.jpg","c_f6_1.jpg","c_f1_2.jpg:c_f2_2.jpg:c_f3_1.jpg:c_f6_1.jpg:c_f7_1.jpg:c_f8_2.jpg",1,0,1,1896.2
"sub018","Stranger","Upright","Female","Target Absent",6,0,"c_f8_1.jpg","c_f1_1.jpg","c_f7_1.jpg","c_f2_1.jpg","c_f6_2.jpg","c_f3_2.jpg","c_f1_1.jpg:c_f2_1.jpg:c_f3_2.jpg:c_f6_2.jpg:c_f7_1.jpg:c_f8_1.jpg",0.86667,0,1,1580.8
"sub018","Stranger","Upright","Female","Target Absent",6,0,"c_f3_2.jpg","c_f7_1.jpg","c_f2_2.jpg","c_f8_1.jpg","c_f1_2.jpg","c_f6_1.jpg","c_f1_2.jpg:c_f2_2.jpg:c_f3_2.jpg:c_f6_1.jpg:c_f7_1.jpg:c_f8_1.jpg",0.98333,0,1,1485.4
"sub018","Stranger","Upright","Female","Target Present",6,2,"c_f7_2.jpg","c_f5_2.jpg","c_f1_2.jpg","c_f3_2.jpg","c_f6_1.jpg","c_f8_2.jpg","c_f1_2.jpg:c_f3_2.jpg:c_f5_2.jpg:c_f6_1.jpg:c_f7_2.jpg:c_f8_2.jpg",0.88333,1,1,1162
"sub018","Stranger","Upright","Female","Target Absent",6,0,"c_f6_1.jpg","c_f2_1.jpg","c_f1_2.jpg","c_f7_2.jpg","c_f8_2.jpg","c_f3_2.jpg","c_f1_2.jpg:c_f2_1.jpg:c_f3_2.jpg:c_f6_1.jpg:c_f7_2.jpg:c_f8_2.jpg",0.88333,0,1,1732
"sub018","Stranger","Upright","Female","Target Present",6,5,"c_f6_2.jpg","c_f3_2.jpg","c_f1_2.jpg","c_f8_1.jpg","c_f5_1.jpg","c_f2_2.jpg","c_f1_2.jpg:c_f2_2.jpg:c_f3_2.jpg:c_f5_1.jpg:c_f6_2.jpg:c_f8_1.jpg",0.83333,1,1,1398.6
"sub018","Stranger","Upright","Female","Target Absent",4,0,"c_f1_2.jpg","c_f6_1.jpg","none","c_f7_1.jpg","c_f3_1.jpg","none","c_f1_2.jpg:c_f3_1.jpg:c_f6_1.jpg:c_f7_1.jpg:none:none",0.81667,0,1,1382.6
"sub018","Stranger","Upright","Female","Target Present",2,4,"c_f7_1.jpg","none","none","c_f5_1.jpg","none","none","c_f5_1.jpg:c_f7_1.jpg:none:none:none:none",0.86667,1,1,1039.2
"sub018","Stranger","Upright","Female","Target Absent",6,0,"c_f2_1.jpg","c_f1_1.jpg","c_f7_1.jpg","c_f6_1.jpg","c_f8_1.jpg","c_f3_1.jpg","c_f1_1.jpg:c_f2_1.jpg:c_f3_1.jpg:c_f6_1.jpg:c_f7_1.jpg:c_f8_1.jpg",0.95,0,1,1437.8
"sub018","Stranger","Upright","Female","Target Absent",6,0,"c_f7_1.jpg","c_f8_1.jpg","c_f2_2.jpg","c_f1_2.jpg","c_f6_2.jpg","c_f3_1.jpg","c_f1_2.jpg:c_f2_2.jpg:c_f3_1.jpg:c_f6_2.jpg:c_f7_1.jpg:c_f8_1.jpg",0.96667,0,1,1852.6
"sub018","Stranger","Upright","Female","Target Present",4,2,"none","c_f5_1.jpg","c_f3_1.jpg","none","c_f1_2.jpg","c_f6_1.jpg","c_f1_2.jpg:c_f3_1.jpg:c_f5_1.jpg:c_f6_1.jpg:none:none",0.95,1,1,794.41
"sub018","Stranger","Upright","Female","Target Absent",4,0,"c_f1_2.jpg","none","c_f8_2.jpg","c_f2_2.jpg","none","c_f7_1.jpg","c_f1_2.jpg:c_f2_2.jpg:c_f7_1.jpg:c_f8_2.jpg:none:none",0.8,0,1,1187.1
"sub018","Stranger","Upright","Female","Target Present",6,6,"c_f6_2.jpg","c_f1_1.jpg","c_f8_1.jpg","c_f3_2.jpg","c_f7_2.jpg","c_f5_2.jpg","c_f1_1.jpg:c_f3_2.jpg:c_f5_2.jpg:c_f6_2.jpg:c_f7_2.jpg:c_f8_1.jpg",0.96667,1,1,2571.7
"sub018","Stranger","Upright","Female","Target Absent",2,0,"none","none","c_f8_1.jpg","none","none","c_f3_2.jpg","c_f3_2.jpg:c_f8_1.jpg:none:none:none:none",0.98333,0,1,845.08
"sub018","Stranger","Upright","Female","Target Present",6,4,"c_f6_2.jpg","c_f3_1.jpg","c_f1_1.jpg","c_f5_1.jpg","c_f7_1.jpg","c_f2_1.jpg","c_f1_1.jpg:c_f2_1.jpg:c_f3_1.jpg:c_f5_1.jpg:c_f6_2.jpg:c_f7_1.jpg",0.96667,1,1,2251.6
"sub018","Stranger","Upright","Female","Target Absent",2,0,"c_f3_2.jpg","none","none","c_f6_1.jpg","none","none","c_f3_2.jpg:c_f6_1.jpg:none:none:none:none",0.8,0,1,1081.5
"sub018","Stranger","Upright","Female","Target Absent",6,0,"c_f1_2.jpg","c_f2_2.jpg","c_f7_1.jpg","c_f8_2.jpg","c_f6_1.jpg","c_f3_1.jpg","c_f1_2.jpg:c_f2_2.jpg:c_f3_1.jpg:c_f6_1.jpg:c_f7_1.jpg:c_f8_2.jpg",0.86667,0,1,2078.3
"sub018","Stranger","Upright","Female","Target Absent",6,0,"c_f6_1.jpg","c_f3_2.jpg","c_f8_1.jpg","c_f1_1.jpg","c_f2_2.jpg","c_f7_1.jpg","c_f1_1.jpg:c_f2_2.jpg:c_f3_2.jpg:c_f6_1.jpg:c_f7_1.jpg:c_f8_1.jpg",0.95,0,1,1491.5
"sub018","Stranger","Upright","Female","Target Absent",4,0,"c_f6_1.jpg","none","c_f8_1.jpg","c_f3_2.jpg","none","c_f7_2.jpg","c_f3_2.jpg:c_f6_1.jpg:c_f7_2.jpg:c_f8_1.jpg:none:none",0.95,0,1,1544.2
"sub018","Stranger","Upright","Female","Target Present",4,6,"none","c_f7_2.jpg","c_f3_2.jpg","none","c_f2_2.jpg","c_f5_2.jpg","c_f2_2.jpg:c_f3_2.jpg:c_f5_2.jpg:c_f7_2.jpg:none:none",0.83333,1,1,850.71
"sub018","Stranger","Upright","Female","Target Absent",2,0,"none","c_f1_1.jpg","none","none","c_f2_1.jpg","none","c_f1_1.jpg:c_f2_1.jpg:none:none:none:none",0.85,0,1,1520.7
"sub018","Stranger","Upright","Female","Target Present",2,6,"none","none","c_f2_2.jpg","none","none","c_f5_1.jpg","c_f2_2.jpg:c_f5_1.jpg:none:none:none:none",0.93333,1,1,699.98
"sub018","Stranger","Upright","Female","Target Present",6,3,"c_f3_2.jpg","c_f2_1.jpg","c_f5_1.jpg","c_f7_1.jpg","c_f1_1.jpg","c_f6_1.jpg","c_f1_1.jpg:c_f2_1.jpg:c_f3_2.jpg:c_f5_1.jpg:c_f6_1.jpg:c_f7_1.jpg",0.9,0,0,2064
"sub018","Stranger","Upright","Female","Target Absent",6,0,"c_f6_2.jpg","c_f3_1.jpg","c_f8_2.jpg","c_f1_1.jpg","c_f7_1.jpg","c_f2_2.jpg","c_f1_1.jpg:c_f2_2.jpg:c_f3_1.jpg:c_f6_2.jpg:c_f7_1.jpg:c_f8_2.jpg",0.93333,0,1,1868
"sub018","Stranger","Upright","Female","Target Present",2,4,"c_f2_1.jpg","none","none","c_f5_1.jpg","none","none","c_f2_1.jpg:c_f5_1.jpg:none:none:none:none",0.85,1,1,521.27
"sub018","Stranger","Upright","Female","Target Absent",6,0,"c_f8_2.jpg","c_f7_1.jpg","c_f6_1.jpg","c_f1_2.jpg","c_f2_2.jpg","c_f3_1.jpg","c_f1_2.jpg:c_f2_2.jpg:c_f3_1.jpg:c_f6_1.jpg:c_f7_1.jpg:c_f8_2.jpg",0.83333,0,1,1644.6
"sub018","Stranger","Upright","Female","Target Present",6,1,"c_f5_2.jpg","c_f6_2.jpg","c_f2_2.jpg","c_f3_2.jpg","c_f8_1.jpg","c_f1_2.jpg","c_f1_2.jpg:c_f2_2.jpg:c_f3_2.jpg:c_f5_2.jpg:c_f6_2.jpg:c_f8_1.jpg",0.96667,0,0,1571.1
"sub018","Stranger","Upright","Female","Target Present",4,4,"c_f2_1.jpg","none","c_f7_2.jpg","c_f5_2.jpg","none","c_f1_2.jpg","c_f1_2.jpg:c_f2_1.jpg:c_f5_2.jpg:c_f7_2.jpg:none:none",0.95,0,0,1354.4
"sub018","Stranger","Upright","Female","Target Present",2,2,"none","c_f5_1.jpg","none","none","c_f6_2.jpg","none","c_f5_1.jpg:c_f6_2.jpg:none:none:none:none",1,1,1,778.35
"sub018","Stranger","Upright","Female","Target Absent",2,0,"none","none","c_f2_2.jpg","none","none","c_f6_1.jpg","c_f2_2.jpg:c_f6_1.jpg:none:none:none:none",0.81667,0,1,995.86
"sub018","Stranger","Upright","Female","Target Absent",2,0,"none","c_f1_1.jpg","none","none","c_f8_1.jpg","none","c_f1_1.jpg:c_f8_1.jpg:none:none:none:none",0.83333,0,1,1052.3
"sub018","Stranger","Upright","Female","Target Absent",4,0,"c_f8_1.jpg","none","c_f6_2.jpg","c_f3_1.jpg","none","c_f7_1.jpg","c_f3_1.jpg:c_f6_2.jpg:c_f7_1.jpg:c_f8_1.jpg:none:none",0.81667,0,1,1322.4
"sub018","Stranger","Upright","Female","Target Present",6,2,"c_f7_2.jpg","c_f5_2.jpg","c_f8_2.jpg","c_f3_2.jpg","c_f6_1.jpg","c_f2_2.jpg","c_f2_2.jpg:c_f3_2.jpg:c_f5_2.jpg:c_f6_1.jpg:c_f7_2.jpg:c_f8_2.jpg",0.9,1,1,1061.6
"sub018","Stranger","Upright","Female","Target Absent",2,0,"none","none","c_f2_1.jpg","none","none","c_f7_2.jpg","c_f2_1.jpg:c_f7_2.jpg:none:none:none:none",0.83333,0,1,883.67
"sub018","Stranger","Upright","Female","Target Present",2,4,"c_f3_1.jpg","none","none","c_f5_2.jpg","none","none","c_f3_1.jpg:c_f5_2.jpg:none:none:none:none",0.98333,1,1,816.19
"sub018","Stranger","Upright","Female","Target Absent",2,0,"none","c_f8_1.jpg","none","none","c_f7_2.jpg","none","c_f7_2.jpg:c_f8_1.jpg:none:none:none:none",0.81667,0,1,855.46
"sub018","Stranger","Upright","Female","Target Absent",4,0,"none","c_f8_2.jpg","c_f7_2.jpg","none","c_f1_2.jpg","c_f3_2.jpg","c_f1_2.jpg:c_f3_2.jpg:c_f7_2.jpg:c_f8_2.jpg:none:none",0.8,0,1,1669.5
"sub018","Stranger","Upright","Female","Target Present",2,2,"none","c_f5_1.jpg","none","none","c_f2_1.jpg","none","c_f2_1.jpg:c_f5_1.jpg:none:none:none:none",0.91667,1,1,850.77
"sub018","Stranger","Upright","Female","Target Absent",2,0,"none","none","c_f2_1.jpg","none","none","c_f8_1.jpg","c_f2_1.jpg:c_f8_1.jpg:none:none:none:none",0.96667,0,1,840.89
"sub018","Stranger","Upright","Female","Target Present",4,5,"c_f1_2.jpg","c_f7_1.jpg","none","c_f2_1.jpg","c_f5_1.jpg","none","c_f1_2.jpg:c_f2_1.jpg:c_f5_1.jpg:c_f7_1.jpg:none:none",0.86667,1,1,1079.4
"sub018","Stranger","Upright","Female","Target Absent",6,0,"c_f2_2.jpg","c_f3_1.jpg","c_f8_2.jpg","c_f7_2.jpg","c_f1_1.jpg","c_f6_1.jpg","c_f1_1.jpg:c_f2_2.jpg:c_f3_1.jpg:c_f6_1.jpg:c_f7_2.jpg:c_f8_2.jpg",0.83333,0,1,1468.7
"sub018","Stranger","Upright","Female","Target Absent",4,0,"none","c_f3_1.jpg","c_f2_1.jpg","none","c_f6_1.jpg","c_f1_1.jpg","c_f1_1.jpg:c_f2_1.jpg:c_f3_1.jpg:c_f6_1.jpg:none:none",0.86667,0,1,1234
"sub018","Stranger","Upright","Female","Target Present",6,4,"c_f6_2.jpg","c_f2_2.jpg","c_f7_2.jpg","c_f5_1.jpg","c_f8_1.jpg","c_f3_1.jpg","c_f2_2.jpg:c_f3_1.jpg:c_f5_1.jpg:c_f6_2.jpg:c_f7_2.jpg:c_f8_1.jpg",0.83333,1,1,1784.7
"sub018","Stranger","Upright","Female","Target Present",4,5,"c_f8_1.jpg","c_f1_2.jpg","none","c_f6_1.jpg","c_f5_1.jpg","none","c_f1_2.jpg:c_f5_1.jpg:c_f6_1.jpg:c_f8_1.jpg:none:none",0.9,0,0,1425.2
"sub018","Stranger","Upright","Female","Target Absent",4,0,"none","c_f3_2.jpg","c_f1_1.jpg","none","c_f7_1.jpg","c_f6_1.jpg","c_f1_1.jpg:c_f3_2.jpg:c_f6_1.jpg:c_f7_1.jpg:none:none",0.98333,0,1,1846.6
"sub018","Stranger","Inverted","Male","Target Present",4,2,"none","c_m7_1.jpg","c_m8_1.jpg","none","c_m3_2.jpg","c_m5_1.jpg","c_m3_2.jpg:c_m5_1.jpg:c_m7_1.jpg:c_m8_1.jpg:none:none",0.98333,0,0,1599.2
"sub018","Stranger","Inverted","Male","Target Present",4,6,"c_m5_2.jpg","none","c_m6_1.jpg","c_m8_2.jpg","none","c_m7_2.jpg","c_m5_2.jpg:c_m6_1.jpg:c_m7_2.jpg:c_m8_2.jpg:none:none",1,1,1,1119.8
"sub018","Stranger","Inverted","Male","Target Absent",4,0,"c_m3_2.jpg","c_m4_2.jpg","none","c_m5_1.jpg","c_m8_1.jpg","none","c_m3_2.jpg:c_m4_2.jpg:c_m5_1.jpg:c_m8_1.jpg:none:none",0.9,0,1,1237.1
"sub018","Stranger","Inverted","Male","Target Present",6,3,"c_m3_2.jpg","c_m1_1.jpg","c_m7_1.jpg","c_m5_1.jpg","c_m6_1.jpg","c_m8_1.jpg","c_m1_1.jpg:c_m3_2.jpg:c_m5_1.jpg:c_m6_1.jpg:c_m7_1.jpg:c_m8_1.jpg",0.9,1,1,525.78
"sub018","Stranger","Inverted","Male","Target Absent",4,0,"c_m8_1.jpg","c_m5_2.jpg","none","c_m1_2.jpg","c_m6_2.jpg","none","c_m1_2.jpg:c_m5_2.jpg:c_m6_2.jpg:c_m8_1.jpg:none:none",0.86667,1,0,643.11
"sub018","Stranger","Inverted","Male","Target Present",4,1,"c_m7_2.jpg","c_m1_2.jpg","none","c_m3_2.jpg","c_m8_1.jpg","none","c_m1_2.jpg:c_m3_2.jpg:c_m7_2.jpg:c_m8_1.jpg:none:none",0.98333,0,0,1825.7
"sub018","Stranger","Inverted","Male","Target Absent",6,0,"c_m8_2.jpg","c_m4_2.jpg","c_m5_1.jpg","c_m6_2.jpg","c_m1_2.jpg","c_m3_1.jpg","c_m1_2.jpg:c_m3_1.jpg:c_m4_2.jpg:c_m5_1.jpg:c_m6_2.jpg:c_m8_2.jpg",0.86667,1,0,976.5
"sub018","Stranger","Inverted","Male","Target Absent",4,0,"c_m6_1.jpg","c_m4_2.jpg","none","c_m8_2.jpg","c_m3_1.jpg","none","c_m3_1.jpg:c_m4_2.jpg:c_m6_1.jpg:c_m8_2.jpg:none:none",0.81667,1,0,1449.8
"sub018","Stranger","Inverted","Male","Target Absent",4,0,"none","c_m5_1.jpg","c_m4_2.jpg","none","c_m3_2.jpg","c_m6_2.jpg","c_m3_2.jpg:c_m4_2.jpg:c_m5_1.jpg:c_m6_2.jpg:none:none",0.96667,0,1,1391.7
"sub018","Stranger","Inverted","Male","Target Present",6,1,"c_m7_1.jpg","c_m4_1.jpg","c_m6_1.jpg","c_m3_1.jpg","c_m8_1.jpg","c_m1_2.jpg","c_m1_2.jpg:c_m3_1.jpg:c_m4_1.jpg:c_m6_1.jpg:c_m7_1.jpg:c_m8_1.jpg",0.88333,1,1,1130.4
"sub018","Stranger","Inverted","Male","Target Present",6,2,"c_m5_1.jpg","c_m7_2.jpg","c_m8_1.jpg","c_m6_1.jpg","c_m1_1.jpg","c_m4_1.jpg","c_m1_1.jpg:c_m4_1.jpg:c_m5_1.jpg:c_m6_1.jpg:c_m7_2.jpg:c_m8_1.jpg",0.85,0,0,1775.5
"sub018","Stranger","Inverted","Male","Target Present",6,3,"c_m6_2.jpg","c_m3_2.jpg","c_m7_1.jpg","c_m1_2.jpg","c_m8_2.jpg","c_m5_2.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m5_2.jpg:c_m6_2.jpg:c_m7_1.jpg:c_m8_2.jpg",0.88333,1,1,1208.2
"sub018","Stranger","Inverted","Male","Target Present",6,2,"c_m1_1.jpg","c_m7_1.jpg","c_m3_2.jpg","c_m6_2.jpg","c_m8_2.jpg","c_m5_1.jpg","c_m1_1.jpg:c_m3_2.jpg:c_m5_1.jpg:c_m6_2.jpg:c_m7_1.jpg:c_m8_2.jpg",0.81667,0,0,1802.1
"sub018","Stranger","Inverted","Male","Target Present",2,3,"none","none","c_m7_2.jpg","none","none","c_m5_1.jpg","c_m5_1.jpg:c_m7_2.jpg:none:none:none:none",0.81667,1,1,1162.1
"sub018","Stranger","Inverted","Male","Target Absent",4,0,"c_m3_2.jpg","c_m1_1.jpg","none","c_m8_2.jpg","c_m6_2.jpg","none","c_m1_1.jpg:c_m3_2.jpg:c_m6_2.jpg:c_m8_2.jpg:none:none",1,0,1,1766.3
"sub018","Stranger","Inverted","Male","Target Absent",2,0,"c_m5_2.jpg","none","none","c_m4_1.jpg","none","none","c_m4_1.jpg:c_m5_2.jpg:none:none:none:none",1,0,1,1289.3
"sub018","Stranger","Inverted","Male","Target Absent",2,0,"c_m5_1.jpg","none","none","c_m6_2.jpg","none","none","c_m5_1.jpg:c_m6_2.jpg:none:none:none:none",0.91667,0,1,1127.9
"sub018","Stranger","Inverted","Male","Target Absent",4,0,"c_m4_1.jpg","c_m8_1.jpg","none","c_m5_2.jpg","c_m1_2.jpg","none","c_m1_2.jpg:c_m4_1.jpg:c_m5_2.jpg:c_m8_1.jpg:none:none",0.8,1,0,1709.3
"sub018","Stranger","Inverted","Male","Target Absent",2,0,"none","none","c_m1_1.jpg","none","none","c_m3_1.jpg","c_m1_1.jpg:c_m3_1.jpg:none:none:none:none",0.85,0,1,1449.3
"sub018","Stranger","Inverted","Male","Target Present",4,5,"c_m1_2.jpg","c_m3_2.jpg","none","c_m4_2.jpg","c_m7_1.jpg","none","c_m1_2.jpg:c_m3_2.jpg:c_m4_2.jpg:c_m7_1.jpg:none:none",0.86667,1,1,1193.1
"sub018","Stranger","Inverted","Male","Target Present",6,5,"c_m4_2.jpg","c_m1_1.jpg","c_m3_2.jpg","c_m5_1.jpg","c_m7_2.jpg","c_m8_1.jpg","c_m1_1.jpg:c_m3_2.jpg:c_m4_2.jpg:c_m5_1.jpg:c_m7_2.jpg:c_m8_1.jpg",0.96667,1,1,1075.8
"sub018","Stranger","Inverted","Male","Target Present",6,6,"c_m1_2.jpg","c_m6_1.jpg","c_m3_1.jpg","c_m4_2.jpg","c_m8_2.jpg","c_m7_2.jpg","c_m1_2.jpg:c_m3_1.jpg:c_m4_2.jpg:c_m6_1.jpg:c_m7_2.jpg:c_m8_2.jpg",0.8,1,1,1347.1
"sub018","Stranger","Inverted","Male","Target Present",6,3,"c_m8_1.jpg","c_m1_2.jpg","c_m7_1.jpg","c_m3_2.jpg","c_m4_1.jpg","c_m5_2.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m4_1.jpg:c_m5_2.jpg:c_m7_1.jpg:c_m8_1.jpg",0.8,1,1,1119.7
"sub018","Stranger","Inverted","Male","Target Present",4,4,"c_m1_2.jpg","c_m6_1.jpg","none","c_m7_1.jpg","c_m4_2.jpg","none","c_m1_2.jpg:c_m4_2.jpg:c_m6_1.jpg:c_m7_1.jpg:none:none",0.83333,1,1,925.02
"sub018","Stranger","Inverted","Male","Target Absent",2,0,"none","none","c_m6_1.jpg","none","none","c_m3_1.jpg","c_m3_1.jpg:c_m6_1.jpg:none:none:none:none",0.93333,0,1,1242.5
"sub018","Stranger","Inverted","Male","Target Present",2,2,"none","c_m7_1.jpg","none","none","c_m3_2.jpg","none","c_m3_2.jpg:c_m7_1.jpg:none:none:none:none",0.95,1,1,1339
"sub018","Stranger","Inverted","Male","Target Absent",4,0,"none","c_m5_1.jpg","c_m3_1.jpg","none","c_m4_2.jpg","c_m6_1.jpg","c_m3_1.jpg:c_m4_2.jpg:c_m5_1.jpg:c_m6_1.jpg:none:none",0.93333,0,1,1759.6
"sub018","Stranger","Inverted","Male","Target Present",4,1,"c_m7_1.jpg","c_m1_2.jpg","none","c_m5_1.jpg","c_m4_1.jpg","none","c_m1_2.jpg:c_m4_1.jpg:c_m5_1.jpg:c_m7_1.jpg:none:none",0.88333,0,0,1763.6
"sub018","Stranger","Inverted","Male","Target Absent",6,0,"c_m3_1.jpg","c_m6_1.jpg","c_m4_1.jpg","c_m8_2.jpg","c_m1_2.jpg","c_m5_1.jpg","c_m1_2.jpg:c_m3_1.jpg:c_m4_1.jpg:c_m5_1.jpg:c_m6_1.jpg:c_m8_2.jpg",0.91667,1,0,1660.8
"sub018","Stranger","Inverted","Male","Target Absent",2,0,"none","none","c_m5_1.jpg","none","none","c_m4_1.jpg","c_m4_1.jpg:c_m5_1.jpg:none:none:none:none",0.85,0,1,1010.8
"sub018","Stranger","Inverted","Male","Target Absent",6,0,"c_m3_2.jpg","c_m6_1.jpg","c_m8_2.jpg","c_m5_1.jpg","c_m4_2.jpg","c_m1_2.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m4_2.jpg:c_m5_1.jpg:c_m6_1.jpg:c_m8_2.jpg",0.95,0,1,2060.8
"sub018","Stranger","Inverted","Male","Target Absent",6,0,"c_m5_1.jpg","c_m6_2.jpg","c_m4_2.jpg","c_m1_1.jpg","c_m3_1.jpg","c_m8_1.jpg","c_m1_1.jpg:c_m3_1.jpg:c_m4_2.jpg:c_m5_1.jpg:c_m6_2.jpg:c_m8_1.jpg",0.83333,0,1,2124.7
"sub018","Stranger","Inverted","Male","Target Absent",2,0,"none","none","c_m5_2.jpg","none","none","c_m8_1.jpg","c_m5_2.jpg:c_m8_1.jpg:none:none:none:none",0.93333,0,1,1346
"sub018","Stranger","Inverted","Male","Target Absent",6,0,"c_m3_2.jpg","c_m6_1.jpg","c_m1_2.jpg","c_m8_1.jpg","c_m5_1.jpg","c_m4_1.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m4_1.jpg:c_m5_1.jpg:c_m6_1.jpg:c_m8_1.jpg",0.83333,0,1,1758.7
"sub018","Stranger","Inverted","Male","Target Absent",4,0,"none","c_m6_1.jpg","c_m3_2.jpg","none","c_m5_1.jpg","c_m4_2.jpg","c_m3_2.jpg:c_m4_2.jpg:c_m5_1.jpg:c_m6_1.jpg:none:none",0.86667,0,1,1546.7
"sub018","Stranger","Inverted","Male","Target Present",6,6,"c_m3_1.jpg","c_m8_1.jpg","c_m6_2.jpg","c_m4_2.jpg","c_m1_2.jpg","c_m7_1.jpg","c_m1_2.jpg:c_m3_1.jpg:c_m4_2.jpg:c_m6_2.jpg:c_m7_1.jpg:c_m8_1.jpg",0.93333,0,0,1511.2
"sub018","Stranger","Inverted","Male","Target Absent",2,0,"none","none","c_m5_1.jpg","none","none","c_m3_2.jpg","c_m3_2.jpg:c_m5_1.jpg:none:none:none:none",0.96667,0,1,1131.2
"sub018","Stranger","Inverted","Male","Target Absent",6,0,"c_m5_2.jpg","c_m3_2.jpg","c_m4_2.jpg","c_m8_2.jpg","c_m6_1.jpg","c_m1_1.jpg","c_m1_1.jpg:c_m3_2.jpg:c_m4_2.jpg:c_m5_2.jpg:c_m6_1.jpg:c_m8_2.jpg",0.81667,0,1,2048.5
"sub018","Stranger","Inverted","Male","Target Present",4,5,"c_m8_1.jpg","c_m5_1.jpg","none","c_m6_1.jpg","c_m7_2.jpg","none","c_m5_1.jpg:c_m6_1.jpg:c_m7_2.jpg:c_m8_1.jpg:none:none",1,1,1,1264.4
"sub018","Stranger","Inverted","Male","Target Present",6,2,"c_m8_1.jpg","c_m7_2.jpg","c_m4_2.jpg","c_m5_2.jpg","c_m1_1.jpg","c_m3_2.jpg","c_m1_1.jpg:c_m3_2.jpg:c_m4_2.jpg:c_m5_2.jpg:c_m7_2.jpg:c_m8_1.jpg",0.96667,1,1,1400.4
"sub018","Stranger","Inverted","Male","Target Present",6,1,"c_m7_1.jpg","c_m6_1.jpg","c_m3_2.jpg","c_m5_1.jpg","c_m8_2.jpg","c_m1_2.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m5_1.jpg:c_m6_1.jpg:c_m7_1.jpg:c_m8_2.jpg",0.9,0,0,2082.4
"sub018","Stranger","Inverted","Male","Target Absent",6,0,"c_m4_2.jpg","c_m1_2.jpg","c_m8_1.jpg","c_m5_1.jpg","c_m3_2.jpg","c_m6_2.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m4_2.jpg:c_m5_1.jpg:c_m6_2.jpg:c_m8_1.jpg",0.88333,0,1,1895
"sub018","Stranger","Inverted","Male","Target Absent",4,0,"none","c_m4_2.jpg","c_m6_2.jpg","none","c_m8_1.jpg","c_m3_1.jpg","c_m3_1.jpg:c_m4_2.jpg:c_m6_2.jpg:c_m8_1.jpg:none:none",0.88333,0,1,2021.6
"sub018","Stranger","Inverted","Male","Target Present",2,4,"c_m1_1.jpg","none","none","c_m7_2.jpg","none","none","c_m1_1.jpg:c_m7_2.jpg:none:none:none:none",0.85,1,1,951.05
"sub018","Stranger","Inverted","Male","Target Present",6,3,"c_m6_1.jpg","c_m8_1.jpg","c_m7_2.jpg","c_m5_1.jpg","c_m4_2.jpg","c_m1_1.jpg","c_m1_1.jpg:c_m4_2.jpg:c_m5_1.jpg:c_m6_1.jpg:c_m7_2.jpg:c_m8_1.jpg",0.9,1,1,1882.9
"sub018","Stranger","Inverted","Male","Target Absent",2,0,"none","none","c_m6_2.jpg","none","none","c_m1_1.jpg","c_m1_1.jpg:c_m6_2.jpg:none:none:none:none",0.9,0,1,937.46
"sub018","Stranger","Inverted","Male","Target Present",2,1,"c_m7_1.jpg","none","none","c_m4_1.jpg","none","none","c_m4_1.jpg:c_m7_1.jpg:none:none:none:none",0.96667,1,1,1390.1
"sub018","Stranger","Inverted","Male","Target Present",2,2,"none","c_m7_2.jpg","none","none","c_m1_2.jpg","none","c_m1_2.jpg:c_m7_2.jpg:none:none:none:none",0.96667,1,1,1640.7
"sub018","Stranger","Inverted","Male","Target Absent",6,0,"c_m8_1.jpg","c_m6_2.jpg","c_m3_2.jpg","c_m1_2.jpg","c_m5_2.jpg","c_m4_2.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m4_2.jpg:c_m5_2.jpg:c_m6_2.jpg:c_m8_1.jpg",0.93333,0,1,1649.3
"sub018","Stranger","Inverted","Male","Target Absent",2,0,"none","c_m5_2.jpg","none","none","c_m4_2.jpg","none","c_m4_2.jpg:c_m5_2.jpg:none:none:none:none",0.86667,0,1,1017.3
